AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,PERCENT PIC,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,NUM COVID-19 DEATHS,TOTAL PIC,TOTAL DEATHS,PERCENT COMPLETE
State,Iowa,All,2017-18,23,8.1,8.1,1,44,0,45,553,96.9%
State,Iowa,All,2017-18,24,6.5,6.5,0,37,0,37,573,> 100%
State,Iowa,All,2017-18,25,4.9,4.9,0,27,0,27,554,97.1%
State,Iowa,All,2017-18,26,6.3,6.3,0,35,0,35,552,96.8%
State,Iowa,All,2017-18,27,5.8,5.8,1,28,0,29,503,88.2%
State,Iowa,All,2017-18,28,6.5,6.5,0,35,0,35,539,94.5%
State,Iowa,All,2017-18,29,6.2,6.2,0,32,0,32,516,90.4%
State,Iowa,All,2017-18,30,5.1,5.1,1,27,0,28,550,96.4%
State,Iowa,All,2017-18,31,3.8,3.8,0,19,0,19,502,88%
State,Iowa,All,2017-18,32,5.1,5.1,0,28,0,28,546,95.7%
State,Iowa,All,2017-18,33,6.1,6.1,0,31,0,31,506,88.7%
State,Iowa,All,2017-18,34,4.6,4.6,0,25,0,25,540,94.7%
State,Iowa,All,2017-18,35,5.2,5.2,0,29,0,29,562,98.5%
State,Iowa,All,2017-18,36,7,7,0,36,0,36,516,90.4%
State,Iowa,All,2017-18,37,5.6,5.6,0,30,0,30,537,94.1%
State,Iowa,All,2017-18,38,5.8,5.8,0,30,0,30,518,90.8%
State,Iowa,All,2017-18,39,6.8,6.8,0,40,0,40,587,> 100%
State,Kansas,All,2017-18,40,6.2,6.2,0,32,0,32,513,> 100%
State,Kansas,All,2017-18,41,5.1,5.1,0,24,0,24,469,92.2%
State,Kansas,All,2017-18,42,6.1,6.1,0,33,0,33,545,> 100%
State,Kansas,All,2017-18,43,6.3,6.3,2,27,0,29,460,90.4%
State,Kansas,All,2017-18,44,7.4,7.4,0,42,0,42,567,> 100%
State,Kansas,All,2017-18,45,6.1,6.1,1,31,0,32,526,> 100%
State,Kansas,All,2017-18,46,6.4,6.4,2,30,0,32,497,97.7%
State,Kansas,All,2017-18,47,5.9,5.9,0,31,0,31,525,> 100%
State,Kansas,All,2017-18,48,7.9,7.9,0,42,0,42,534,> 100%
State,Kansas,All,2017-18,49,5,5,1,27,0,28,559,> 100%
State,Kansas,All,2017-18,50,6.6,6.6,1,35,0,36,546,> 100%
State,Kansas,All,2017-18,51,7,7,6,32,0,38,542,> 100%
State,Kansas,All,2017-18,52,7.7,7.7,10,36,0,46,601,> 100%
State,Kansas,All,2017-18,1,9.4,9.4,9,51,0,60,635,> 100%
State,Kansas,All,2017-18,2,11.1,11.1,19,52,0,71,637,> 100%
State,Kansas,All,2017-18,3,12.5,12.5,24,53,0,77,614,> 100%
State,Kansas,All,2017-18,4,11.9,11.9,23,53,0,76,641,> 100%
State,Kansas,All,2017-18,5,12.7,12.7,22,52,0,74,582,> 100%
State,Kansas,All,2017-18,6,15.2,15.2,28,59,0,87,572,> 100%
State,Kansas,All,2017-18,7,13.5,13.5,20,68,0,88,654,> 100%
State,Kansas,All,2017-18,8,11.8,11.8,14,54,0,68,578,> 100%
State,Kansas,All,2017-18,9,12.6,12.6,20,54,0,74,588,> 100%
State,Kansas,All,2017-18,10,10,10,13,43,0,56,559,> 100%
State,Kansas,All,2017-18,11,9.8,9.8,7,49,0,56,574,> 100%
State,Kansas,All,2017-18,12,8.4,8.4,7,40,0,47,558,> 100%
State,Kansas,All,2017-18,13,9.7,9.7,5,48,0,53,546,> 100%
State,Kansas,All,2017-18,14,7.4,7.4,2,38,0,40,540,> 100%
State,Kansas,All,2017-18,15,7.8,7.8,2,41,0,43,549,> 100%
State,Kansas,All,2017-18,16,5,5,0,25,0,25,502,98.7%
State,Kansas,All,2017-18,17,8.2,8.2,1,40,0,41,503,98.9%
State,Kansas,All,2017-18,18,3.4,3.4,0,16,0,16,467,91.8%
State,Kansas,All,2017-18,19,4.1,4.1,1,20,0,21,509,> 100%
State,Kansas,All,2017-18,20,3.8,3.8,0,19,0,19,497,97.7%
State,Kansas,All,2017-18,21,5.1,5.1,0,25,0,25,487,95.7%
State,Kansas,All,2017-18,22,6,6,0,31,0,31,517,> 100%
State,Kansas,All,2017-18,23,6.9,6.9,0,36,0,36,519,> 100%
State,Kansas,All,2017-18,24,4.5,4.5,0,23,0,23,509,> 100%
State,Kansas,All,2017-18,25,6.7,6.7,0,32,0,32,481,94.5%
State,Kansas,All,2017-18,26,4.8,4.8,0,24,0,24,502,98.7%
State,Kansas,All,2017-18,27,7.1,7.1,0,36,0,36,505,99.3%
State,Kansas,All,2017-18,28,4.2,4.2,0,19,0,19,453,89%
State,Kansas,All,2017-18,29,6.6,6.6,0,33,0,33,497,97.7%
State,Kansas,All,2017-18,30,3.7,3.7,0,18,0,18,481,94.5%
State,Kansas,All,2017-18,31,4.5,4.5,0,21,0,21,469,92.2%
State,Kansas,All,2017-18,32,5.3,5.3,0,26,0,26,495,97.3%
State,Kansas,All,2017-18,33,4.1,4.1,0,20,0,20,488,95.9%
State,Kansas,All,2017-18,34,4.6,4.6,0,22,0,22,477,93.7%
State,Kansas,All,2017-18,35,5.4,5.4,0,24,0,24,443,87.1%
State,Kansas,All,2017-18,36,5.5,5.5,0,27,0,27,488,95.9%
State,Kansas,All,2017-18,37,6.8,6.8,1,33,0,34,497,97.7%
State,Kansas,All,2017-18,38,6.9,6.9,0,37,0,37,533,> 100%
State,Kansas,All,2017-18,39,6.4,6.4,0,31,0,31,486,95.5%
State,Kentucky,All,2017-18,40,6.8,6.8,0,59,0,59,862,95%
State,Kentucky,All,2017-18,41,6.1,6.1,1,53,0,54,890,98.1%
State,Kentucky,All,2017-18,42,7.2,7.2,0,63,0,63,874,96.3%
State,Kentucky,All,2017-18,43,7.5,7.5,1,65,0,66,877,96.6%
State,Kentucky,All,2017-18,44,8.2,8.2,0,76,0,76,930,> 100%
State,Kentucky,All,2017-18,45,7.3,7.3,0,65,0,65,892,98.3%
State,Kentucky,All,2017-18,46,7,7,0,65,0,65,933,> 100%
State,Kentucky,All,2017-18,47,7.5,7.5,0,65,0,65,866,95.4%
State,Kentucky,All,2017-18,48,8.4,8.4,0,77,0,77,922,> 100%
State,Kentucky,All,2017-18,49,9.2,9.2,0,91,0,91,994,> 100%
State,Kentucky,All,2017-18,50,7.9,7.9,3,79,0,82,"1,041",> 100%
State,Kentucky,All,2017-18,51,9.2,9.2,11,84,0,95,"1,028",> 100%
State,Kentucky,All,2017-18,52,9.8,9.8,14,91,0,105,"1,069",> 100%
State,Kentucky,All,2017-18,1,11.8,11.8,21,105,0,126,"1,064",> 100%
State,Kentucky,All,2017-18,2,14,14,43,126,0,169,"1,210",> 100%
State,Kentucky,All,2017-18,3,14.2,14.2,45,109,0,154,"1,088",> 100%
State,Kentucky,All,2017-18,4,12.2,12.2,28,108,0,136,"1,116",> 100%
State,Kentucky,All,2017-18,5,10.3,10.3,11,97,0,108,"1,047",> 100%
State,Kentucky,All,2017-18,6,12.5,12.5,26,104,0,130,"1,038",> 100%
State,Kentucky,All,2017-18,7,10.4,10.4,24,79,0,103,991,> 100%
State,Kentucky,All,2017-18,8,10.6,10.6,18,85,0,103,970,> 100%
State,Kentucky,All,2017-18,9,10.4,10.4,17,82,0,99,951,> 100%
State,Kentucky,All,2017-18,10,7,7,12,57,0,69,987,> 100%
State,Kentucky,All,2017-18,11,9.3,9.3,7,82,0,89,955,> 100%
State,Kentucky,All,2017-18,12,9.7,9.7,6,86,0,92,946,> 100%
State,Kentucky,All,2017-18,13,8.2,8.2,3,74,0,77,941,> 100%
State,Kentucky,All,2017-18,14,9.5,9.5,10,77,0,87,911,> 100%
State,Kentucky,All,2017-18,15,8.5,8.5,5,75,0,80,945,> 100%
State,Kentucky,All,2017-18,16,8.2,8.2,3,72,0,75,915,> 100%
State,Kentucky,All,2017-18,17,8.4,8.4,1,79,0,80,956,> 100%
State,Kentucky,All,2017-18,18,8.4,8.4,4,74,0,78,931,> 100%
State,Kentucky,All,2017-18,19,7.7,7.7,0,68,0,68,879,96.9%
State,Kentucky,All,2017-18,20,8.8,8.8,3,79,0,82,931,> 100%
State,Kentucky,All,2017-18,21,8.2,8.2,0,70,0,70,858,94.6%
State,Kentucky,All,2017-18,22,6.5,6.5,0,55,0,55,844,93%
State,Kentucky,All,2017-18,23,7,7,0,62,0,62,892,98.3%
State,Kentucky,All,2017-18,24,6.8,6.8,1,58,0,59,864,95.2%
State,Kentucky,All,2017-18,25,8.7,8.7,0,75,0,75,864,95.2%
State,Kentucky,All,2017-18,26,6.9,6.9,0,57,0,57,831,91.6%
State,Kentucky,All,2017-18,27,6.6,6.6,0,61,0,61,920,> 100%
State,Kentucky,All,2017-18,28,6.1,6.1,1,51,0,52,857,94.4%
State,Kentucky,All,2017-18,29,8.7,8.7,0,75,0,75,860,94.8%
State,Kentucky,All,2017-18,30,7.3,7.3,1,62,0,63,859,94.7%
State,Kentucky,All,2017-18,31,4.8,4.8,0,42,0,42,870,95.9%
State,Kentucky,All,2017-18,32,6.8,6.8,0,63,0,63,929,> 100%
State,Kentucky,All,2017-18,33,5.3,5.3,0,46,0,46,875,96.4%
State,Kentucky,All,2017-18,34,6.6,6.6,0,56,0,56,851,93.8%
State,Kentucky,All,2017-18,35,6.1,6.1,0,53,0,53,863,95.1%
State,Kentucky,All,2017-18,36,6.6,6.6,0,58,0,58,879,96.9%
State,Kentucky,All,2017-18,37,7.1,7.1,0,61,0,61,863,95.1%
State,Kentucky,All,2017-18,38,6,6,0,55,0,55,915,> 100%
State,Kentucky,All,2017-18,39,8.5,8.5,1,74,0,75,881,97.1%
State,Louisiana,All,2017-18,40,5.5,5.5,0,47,0,47,848,99.6%
State,Louisiana,All,2017-18,41,5,5,0,43,0,43,853,> 100%
State,Louisiana,All,2017-18,42,4.4,4.4,0,40,0,40,900,> 100%
State,Louisiana,All,2017-18,43,4.5,4.5,0,38,0,38,839,98.5%
State,Louisiana,All,2017-18,44,3.6,3.6,1,31,0,32,895,> 100%
State,Louisiana,All,2017-18,45,4,4,0,36,0,36,906,> 100%
State,Louisiana,All,2017-18,46,4.8,4.8,0,43,0,43,891,> 100%
State,Louisiana,All,2017-18,47,4.2,4.2,3,35,0,38,895,> 100%
State,Louisiana,All,2017-18,48,4.4,4.4,5,36,0,41,940,> 100%
State,Louisiana,All,2017-18,49,6.4,6.4,2,60,0,62,965,> 100%
State,Louisiana,All,2017-18,50,4.9,4.9,5,42,0,47,956,> 100%
State,Louisiana,All,2017-18,51,7.8,7.8,10,67,0,77,993,> 100%
State,Louisiana,All,2017-18,52,6.7,6.7,18,56,0,74,"1,097",> 100%
State,Louisiana,All,2017-18,1,9.2,9.2,28,79,0,107,"1,158",> 100%
State,Louisiana,All,2017-18,2,9.2,9.2,26,77,0,103,"1,122",> 100%
State,Louisiana,All,2017-18,3,8.9,8.9,25,79,0,104,"1,163",> 100%
State,Louisiana,All,2017-18,4,8,8,21,61,0,82,"1,023",> 100%
State,Louisiana,All,2017-18,5,8.3,8.3,26,58,0,84,"1,006",> 100%
State,Louisiana,All,2017-18,6,7,7,20,52,0,72,"1,030",> 100%
State,Louisiana,All,2017-18,7,7.3,7.3,11,60,0,71,967,> 100%
State,Louisiana,All,2017-18,8,5.4,5.4,8,40,0,48,883,> 100%
State,Louisiana,All,2017-18,9,7.2,7.2,6,50,0,56,783,92%
State,Louisiana,All,2017-18,10,6.2,6.2,5,46,0,51,823,96.7%
State,Louisiana,All,2017-18,11,4.9,4.9,1,42,0,43,883,> 100%
State,Louisiana,All,2017-18,12,5.3,5.3,1,45,0,46,862,> 100%
State,Louisiana,All,2017-18,13,4.8,4.8,3,37,0,40,834,97.9%
State,Louisiana,All,2017-18,14,4.6,4.6,0,41,0,41,892,> 100%
State,Louisiana,All,2017-18,15,3.1,3.1,0,26,0,26,833,97.8%
State,Louisiana,All,2017-18,16,4,4,0,34,0,34,854,> 100%
State,Louisiana,All,2017-18,17,6.2,6.2,1,55,0,56,910,> 100%
State,Louisiana,All,2017-18,18,4.8,4.8,2,38,0,40,835,98.1%
State,Louisiana,All,2017-18,19,3.3,3.3,0,29,0,29,883,> 100%
State,Louisiana,All,2017-18,20,3.5,3.5,1,30,0,31,879,> 100%
State,Louisiana,All,2017-18,21,4.4,4.4,0,39,0,39,888,> 100%
State,Louisiana,All,2017-18,22,4.2,4.2,0,35,0,35,830,97.5%
State,Louisiana,All,2017-18,23,5,5,0,44,0,44,879,> 100%
State,Louisiana,All,2017-18,24,3.3,3.3,0,27,0,27,815,95.7%
State,Louisiana,All,2017-18,25,4.5,4.5,0,36,0,36,794,93.3%
State,Louisiana,All,2017-18,26,4.1,4.1,0,35,0,35,848,99.6%
State,Louisiana,All,2017-18,27,4.3,4.3,0,36,0,36,831,97.6%
State,Louisiana,All,2017-18,28,4.4,4.4,0,38,0,38,854,> 100%
State,Louisiana,All,2017-18,29,4.3,4.3,0,35,0,35,818,96.1%
State,Louisiana,All,2017-18,30,3.5,3.5,0,29,0,29,829,97.4%
State,Louisiana,All,2017-18,31,3.1,3.1,0,26,0,26,843,99%
State,Louisiana,All,2017-18,32,4,4,1,32,0,33,816,95.8%
State,Louisiana,All,2017-18,33,4.3,4.3,0,35,0,35,819,96.2%
State,Louisiana,All,2017-18,34,3.8,3.8,0,33,0,33,864,> 100%
State,Louisiana,All,2017-18,35,3.2,3.2,0,26,0,26,802,94.2%
State,Louisiana,All,2017-18,36,3.6,3.6,0,29,0,29,816,95.8%
State,Louisiana,All,2017-18,37,5,5,0,43,0,43,858,> 100%
State,Louisiana,All,2017-18,38,4.3,4.3,1,36,0,37,856,> 100%
State,Louisiana,All,2017-18,39,4.3,4.3,0,35,0,35,819,96.2%
State,Maine,All,2017-18,40,5.8,5.8,0,16,0,16,274,99.4%
State,Maine,All,2017-18,41,6,6,0,17,0,17,284,> 100%
State,Maine,All,2017-18,42,4.4,4.4,0,12,0,12,272,98.7%
State,Maine,All,2017-18,43,5,5,0,12,0,12,242,87.8%
State,Maine,All,2017-18,44,3.1,3.1,0,8,0,8,262,95%
State,Maine,All,2017-18,45,5.4,5.4,0,15,0,15,280,> 100%
State,Maine,All,2017-18,46,6.8,6.8,1,20,0,21,310,> 100%
State,Maine,All,2017-18,47,3,3,0,9,0,9,296,> 100%
State,Maine,All,2017-18,48,5,5,3,13,0,16,321,> 100%
State,Maine,All,2017-18,49,6.5,6.5,0,19,0,19,294,> 100%
State,Maine,All,2017-18,50,5.8,5.8,4,13,0,17,293,> 100%
State,Maine,All,2017-18,51,7.7,7.7,1,22,0,23,298,> 100%
State,Maine,All,2017-18,52,6.4,6.4,1,17,0,18,282,> 100%
State,Maine,All,2017-18,1,8.6,8.6,2,26,0,28,327,> 100%
State,Maine,All,2017-18,2,9.4,9.4,5,25,0,30,319,> 100%
State,Maine,All,2017-18,3,7.7,7.7,6,17,0,23,298,> 100%
State,Maine,All,2017-18,4,6.9,6.9,5,16,0,21,304,> 100%
State,Maine,All,2017-18,5,10.9,10.9,14,20,0,34,311,> 100%
State,Maine,All,2017-18,6,9.7,9.7,7,23,0,30,308,> 100%
State,Maine,All,2017-18,7,8.7,8.7,5,22,0,27,312,> 100%
State,Maine,All,2017-18,8,10.1,10.1,4,26,0,30,298,> 100%
State,Maine,All,2017-18,9,7.8,7.8,5,17,0,22,283,> 100%
State,Maine,All,2017-18,10,6.9,6.9,4,15,0,19,275,99.8%
State,Maine,All,2017-18,11,10.5,10.5,9,23,0,32,305,> 100%
State,Maine,All,2017-18,12,8.4,8.4,4,20,0,24,287,> 100%
State,Maine,All,2017-18,13,8.8,8.8,1,24,0,25,283,> 100%
State,Maine,All,2017-18,14,8.5,8.5,0,24,0,24,282,> 100%
State,Maine,All,2017-18,15,8.5,8.5,1,27,0,28,331,> 100%
State,Maine,All,2017-18,16,7.2,7.2,1,19,0,20,276,> 100%
State,Maine,All,2017-18,17,7.2,7.2,0,22,0,22,305,> 100%
State,Maine,All,2017-18,18,7.9,7.9,2,19,0,21,267,96.9%
State,Maine,All,2017-18,19,6.9,6.9,0,17,0,17,246,89.2%
State,Maine,All,2017-18,20,9.3,9.3,0,23,0,23,248,90%
State,Maine,All,2017-18,21,6.6,6.6,2,17,0,19,286,> 100%
State,Maine,All,2017-18,22,8.6,8.6,1,21,0,22,257,93.2%
State,Maine,All,2017-18,23,5,5,0,12,0,12,238,86.3%
State,Maine,All,2017-18,24,7.1,7.1,0,18,0,18,253,91.8%
State,Maine,All,2017-18,25,4.4,4.4,0,11,0,11,250,90.7%
State,Maine,All,2017-18,26,7,7,0,20,0,20,284,> 100%
State,Maine,All,2017-18,27,6.4,6.4,0,17,0,17,264,95.8%
State,Maine,All,2017-18,28,8.1,8.1,0,21,0,21,259,94%
State,Maine,All,2017-18,29,6.1,6.1,0,17,0,17,279,> 100%
State,Maine,All,2017-18,30,5.2,5.2,0,13,0,13,251,91.1%
State,Maine,All,2017-18,31,6.5,6.5,0,16,0,16,248,90%
State,Maine,All,2017-18,32,4.7,4.7,0,12,0,12,255,92.5%
State,Maine,All,2017-18,33,7.7,7.7,0,20,0,20,259,94%
State,Maine,All,2017-18,34,5.8,5.8,0,15,0,15,257,93.2%
State,Maine,All,2017-18,35,7.4,7.4,0,20,0,20,270,97.9%
State,Maine,All,2017-18,36,9,9,0,24,0,24,268,97.2%
State,Maine,All,2017-18,37,4.5,4.5,0,12,0,12,264,95.8%
State,Maine,All,2017-18,38,7.8,7.8,0,22,0,22,281,> 100%
State,Maine,All,2017-18,39,7,7,0,21,0,21,299,> 100%
State,Maryland,All,2017-18,40,5.9,5.9,0,53,0,53,898,96.7%
State,Maryland,All,2017-18,41,5.9,5.9,1,52,0,53,896,96.5%
State,Maryland,All,2017-18,42,6.8,6.8,0,62,0,62,915,98.5%
State,Maryland,All,2017-18,43,6,6,0,57,0,57,957,> 100%
State,Maryland,All,2017-18,44,6,6,0,54,0,54,893,96.1%
State,Maryland,All,2017-18,45,6.1,6.1,0,60,0,60,978,> 100%
State,Maryland,All,2017-18,46,5.3,5.3,0,51,0,51,962,> 100%
State,Maryland,All,2017-18,47,6.1,6.1,0,58,0,58,944,> 100%
State,Maryland,All,2017-18,48,5.8,5.8,0,58,0,58,"1,003",> 100%
State,Maryland,All,2017-18,49,6.9,6.9,1,67,0,68,979,> 100%
State,Maryland,All,2017-18,50,5.8,5.8,0,58,0,58,"1,007",> 100%
State,Maryland,All,2017-18,51,5.8,5.8,2,60,0,62,"1,067",> 100%
State,Maryland,All,2017-18,52,7.9,7.9,3,80,0,83,"1,051",> 100%
State,Maryland,All,2017-18,1,7.8,7.8,8,79,0,87,"1,115",> 100%
State,Maryland,All,2017-18,2,8.3,8.3,10,88,0,98,"1,185",> 100%
State,Maryland,All,2017-18,3,9.4,9.4,15,88,0,103,"1,097",> 100%
State,Maryland,All,2017-18,4,8,8,15,73,0,88,"1,106",> 100%
State,Maryland,All,2017-18,5,10.9,10.9,19,93,0,112,"1,028",> 100%
State,Maryland,All,2017-18,6,9.7,9.7,17,87,0,104,"1,072",> 100%
State,Maryland,All,2017-18,7,8.2,8.2,15,72,0,87,"1,060",> 100%
State,Maryland,All,2017-18,8,9.6,9.6,16,90,0,106,"1,099",> 100%
State,Maryland,All,2017-18,9,8.6,8.6,11,74,0,85,994,> 100%
State,Maryland,All,2017-18,10,7.4,7.4,6,69,0,75,"1,019",> 100%
State,Maryland,All,2017-18,11,7.3,7.3,7,68,0,75,"1,032",> 100%
State,Maryland,All,2017-18,12,6.8,6.8,4,59,0,63,925,99.6%
State,Maryland,All,2017-18,13,7.6,7.6,5,73,0,78,"1,020",> 100%
State,Maryland,All,2017-18,14,6.4,6.4,3,56,0,59,927,99.8%
State,Maryland,All,2017-18,15,7.3,7.3,3,71,0,74,"1,009",> 100%
State,Maryland,All,2017-18,16,6.6,6.6,4,57,0,61,922,99.3%
State,Maryland,All,2017-18,17,6.5,6.5,0,61,0,61,937,> 100%
State,Maryland,All,2017-18,18,6.1,6.1,0,56,0,56,919,98.9%
State,Maryland,All,2017-18,19,4.8,4.8,1,43,0,44,924,99.5%
State,Maryland,All,2017-18,20,5.5,5.5,2,46,0,48,879,94.6%
State,Maryland,All,2017-18,21,6.8,6.8,0,62,0,62,912,98.2%
State,Maryland,All,2017-18,22,5.6,5.6,1,48,0,49,877,94.4%
State,Maryland,All,2017-18,23,5.7,5.7,0,56,0,56,988,> 100%
State,Maryland,All,2017-18,24,5.6,5.6,0,49,0,49,868,93.4%
State,Maryland,All,2017-18,25,6.1,6.1,1,52,0,53,867,93.3%
State,Maryland,All,2017-18,26,5.3,5.3,0,51,0,51,968,> 100%
State,Maryland,All,2017-18,27,5.8,5.8,1,54,0,55,944,> 100%
State,Maryland,All,2017-18,28,6.9,6.9,0,63,0,63,910,98%
State,Maryland,All,2017-18,29,6.4,6.4,0,60,0,60,940,> 100%
State,Maryland,All,2017-18,30,6.5,6.5,0,57,0,57,871,93.8%
State,Maryland,All,2017-18,31,6.7,6.7,0,64,0,64,949,> 100%
State,Maryland,All,2017-18,32,4.5,4.5,0,39,0,39,867,93.3%
State,Maryland,All,2017-18,33,6.3,6.3,0,57,0,57,912,98.2%
State,Maryland,All,2017-18,34,4.9,4.9,0,44,0,44,896,96.5%
State,Maryland,All,2017-18,35,5.8,5.8,0,53,0,53,906,97.5%
State,Maryland,All,2017-18,36,6.5,6.5,0,57,0,57,877,94.4%
State,Maryland,All,2017-18,37,4.9,4.9,0,44,0,44,889,95.7%
State,Maryland,All,2017-18,38,4.3,4.3,0,39,0,39,914,98.4%
State,Maryland,All,2017-18,39,6.7,6.7,0,60,0,60,894,96.2%
State,Massachusetts,All,2017-18,40,4.7,4.7,0,53,0,53,"1,122",> 100%
State,Massachusetts,All,2017-18,41,6.2,6.2,0,65,0,65,"1,048",94.9%
State,Massachusetts,All,2017-18,42,6.8,6.8,1,73,0,74,"1,088",98.5%
State,Massachusetts,All,2017-18,43,8.6,8.6,0,93,0,93,"1,077",97.5%
State,Massachusetts,All,2017-18,44,6.6,6.6,0,74,0,74,"1,128",> 100%
State,Massachusetts,All,2017-18,45,6.9,6.9,1,73,0,74,"1,080",97.8%
State,Massachusetts,All,2017-18,46,6.8,6.8,0,80,0,80,"1,183",> 100%
State,Massachusetts,All,2017-18,47,6.3,6.3,0,72,0,72,"1,134",> 100%
State,Massachusetts,All,2017-18,48,6.1,6.1,0,71,0,71,"1,168",> 100%
State,Massachusetts,All,2017-18,49,6.3,6.3,0,69,0,69,"1,102",99.8%
State,Massachusetts,All,2017-18,50,7.1,7.1,1,79,0,80,"1,124",> 100%
State,Massachusetts,All,2017-18,51,8.6,8.6,4,103,0,107,"1,243",> 100%
State,Massachusetts,All,2017-18,52,8.3,8.3,5,97,0,102,"1,230",> 100%
State,Massachusetts,All,2017-18,1,10.8,10.8,16,130,0,146,"1,356",> 100%
State,Massachusetts,All,2017-18,2,10.3,10.3,15,132,0,147,"1,431",> 100%
State,Massachusetts,All,2017-18,3,11.2,11.2,15,131,0,146,"1,300",> 100%
State,Massachusetts,All,2017-18,4,9.7,9.7,22,99,0,121,"1,244",> 100%
State,Massachusetts,All,2017-18,5,11.6,11.6,29,117,0,146,"1,259",> 100%
State,Massachusetts,All,2017-18,6,10.7,10.7,26,111,0,137,"1,278",> 100%
State,Massachusetts,All,2017-18,7,9.6,9.6,29,89,0,118,"1,231",> 100%
State,Massachusetts,All,2017-18,8,11.3,11.3,31,103,0,134,"1,191",> 100%
State,Massachusetts,All,2017-18,9,9.8,9.8,24,96,0,120,"1,220",> 100%
State,Massachusetts,All,2017-18,10,10.2,10.2,19,108,0,127,"1,241",> 100%
State,Massachusetts,All,2017-18,11,7.7,7.7,10,77,0,87,"1,135",> 100%
State,Massachusetts,All,2017-18,12,8.4,8.4,8,90,0,98,"1,166",> 100%
State,Massachusetts,All,2017-18,13,7.4,7.4,7,80,0,87,"1,172",> 100%
State,Massachusetts,All,2017-18,14,7.7,7.7,10,79,0,89,"1,156",> 100%
State,Massachusetts,All,2017-18,15,7.1,7.1,8,73,0,81,"1,142",> 100%
State,Massachusetts,All,2017-18,16,8.9,8.9,11,90,0,101,"1,139",> 100%
State,Massachusetts,All,2017-18,17,9.7,9.7,5,102,0,107,"1,105",> 100%
State,Massachusetts,All,2017-18,18,6.6,6.6,4,72,0,76,"1,143",> 100%
State,Massachusetts,All,2017-18,19,6,6,3,64,0,67,"1,121",> 100%
State,Massachusetts,All,2017-18,20,6.3,6.3,2,67,0,69,"1,099",99.5%
State,Massachusetts,All,2017-18,21,6.1,6.1,0,65,0,65,"1,074",97.3%
State,Massachusetts,All,2017-18,22,6.1,6.1,1,67,0,68,"1,119",> 100%
State,Massachusetts,All,2017-18,23,7,7,0,77,0,77,"1,097",99.3%
State,Massachusetts,All,2017-18,24,5.1,5.1,0,55,0,55,"1,072",97.1%
State,Massachusetts,All,2017-18,25,6.7,6.7,0,69,0,69,"1,031",93.4%
State,Massachusetts,All,2017-18,26,6,6,1,61,0,62,"1,027",93%
State,Massachusetts,All,2017-18,27,5.7,5.7,0,64,0,64,"1,120",> 100%
State,Massachusetts,All,2017-18,28,6.3,6.3,0,67,0,67,"1,063",96.3%
State,Massachusetts,All,2017-18,29,6.3,6.3,0,63,0,63,994,90%
State,Massachusetts,All,2017-18,30,4.8,4.8,0,50,0,50,"1,031",93.4%
State,Massachusetts,All,2017-18,31,7.2,7.2,0,77,0,77,"1,064",96.3%
State,Massachusetts,All,2017-18,32,5.8,5.8,0,59,0,59,"1,024",92.7%
State,Massachusetts,All,2017-18,33,6,6,0,62,0,62,"1,028",93.1%
State,Massachusetts,All,2017-18,34,4.7,4.7,0,47,0,47,"1,010",91.5%
State,Massachusetts,All,2017-18,35,6.5,6.5,1,65,0,66,"1,018",92.2%
State,Massachusetts,All,2017-18,36,5.4,5.4,0,56,0,56,"1,040",94.2%
State,Massachusetts,All,2017-18,37,6.7,6.7,0,72,0,72,"1,075",97.3%
State,Massachusetts,All,2017-18,38,7.7,7.7,0,84,0,84,"1,090",98.7%
State,Massachusetts,All,2017-18,39,4,4,0,41,0,41,"1,022",92.5%
State,Michigan,All,2017-18,40,5.6,5.6,1,101,0,102,"1,812",98.6%
State,Michigan,All,2017-18,41,5.7,5.7,1,101,0,102,"1,800",97.9%
State,Michigan,All,2017-18,42,4.8,4.8,0,89,0,89,"1,847",> 100%
State,Michigan,All,2017-18,43,4.9,4.9,0,87,0,87,"1,775",96.5%
State,Michigan,All,2017-18,44,5,5,1,94,0,95,"1,892",> 100%
State,Michigan,All,2017-18,45,5.4,5.4,0,98,0,98,"1,801",98%
State,Michigan,All,2017-18,46,5.4,5.4,0,100,0,100,"1,841",> 100%
State,Michigan,All,2017-18,47,4.4,4.4,0,83,0,83,"1,872",> 100%
State,Michigan,All,2017-18,48,6,6,1,113,0,114,"1,909",> 100%
State,Michigan,All,2017-18,49,5.9,5.9,1,115,0,116,"1,967",> 100%
State,Michigan,All,2017-18,50,6.6,6.6,8,123,0,131,"1,984",> 100%
State,Michigan,All,2017-18,51,5.6,5.6,6,106,0,112,"1,995",> 100%
State,Michigan,All,2017-18,52,7.4,7.4,11,140,0,151,"2,047",> 100%
State,Michigan,All,2017-18,1,6.9,6.9,11,145,0,156,"2,277",> 100%
State,Michigan,All,2017-18,2,7.9,7.9,33,139,0,172,"2,185",> 100%
State,Michigan,All,2017-18,3,9.1,9.1,50,152,0,202,"2,224",> 100%
State,Michigan,All,2017-18,4,8.3,8.3,42,135,0,177,"2,134",> 100%
State,Michigan,All,2017-18,5,8.9,8.9,44,140,0,184,"2,069",> 100%
State,Michigan,All,2017-18,6,8.6,8.6,37,148,0,185,"2,140",> 100%
